Wall time,Step,Value
1714981839.7914782,424300,2.783710479736328
1714981914.3687744,432800,2.3568787574768066
1714981916.1801999,433000,1.9110958576202393
1714981987.4636738,441100,1.543725609779358
1714982068.7887995,450300,1.3544065952301025
1714982083.8313935,452000,1.782497525215149
1714982105.4159544,454100,1.2493828535079956
1714982227.098815,467500,3.7698049545288086
1714982230.6882699,467900,1.3877209424972534
1714982237.8694017,468700,1.4090663194656372
1714982337.2025435,479900,1.4835522174835205
1714982350.9376535,481300,2.4218554496765137
1714982385.2895908,485100,1.9082107543945312
1714982396.1683683,486300,4.512119293212891
1714982433.7951896,490500,1.7199888229370117
1714982501.6883698,498200,2.996647357940674
1714982571.2877502,506100,1.3744271993637085
1714982572.9953997,506300,1.8867504596710205
1714982620.9013062,511700,1.1178594827651978
1714982646.8690534,514500,1.6829352378845215
1714982740.385223,525000,2.2126433849334717
1714982837.0265014,535600,1.9792742729187012
1714982850.1037726,537000,2.2515432834625244
1714982905.8881943,543100,1.678466796875
1714983021.381947,556000,1.7094284296035767
1714983137.3819108,569000,2.0391416549682617
1714983177.2953875,573400,1.2428758144378662
1714983253.4926457,581900,3.566115617752075
1714983271.587653,583900,1.4728777408599854
1714983303.3020337,587500,2.6936590671539307
1714983309.5946643,588200,1.8392549753189087
1714983344.7153857,591800,2.2132723331451416
1714983363.3973088,593900,1.522883415222168
1714983418.380577,600100,2.1198225021362305
1714983436.2744446,602100,2.7917840480804443
1714983535.748571,613200,1.5425478219985962
1714983544.5706365,614200,3.5953097343444824
1714983607.1034138,621100,1.3520216941833496
1714983618.582836,622400,1.5151375532150269
1714983623.8932872,623000,2.18473482131958
1714983635.3899186,624300,3.455306053161621
1714983686.9997163,630000,3.007960796356201
1714983708.285242,632300,2.51336669921875
1714983765.4020517,638700,1.3870161771774292
1714983894.079062,653100,3.258760929107666
1714983942.0322375,658500,1.370896816253662
1714983967.9871747,661400,3.184337615966797
1714984018.0722914,666800,3.5457029342651367
1714984053.0721824,670700,3.921886682510376
1714984055.7743754,671000,1.572340965270996
1714984066.39328,672200,1.725082278251648
1714984093.876035,675300,1.3362550735473633
1714984194.5992773,686500,1.5820302963256836
1714984295.4268486,697700,2.1904757022857666
1714984319.1737487,700300,1.6085916757583618
1714984422.7922754,711700,2.3296899795532227
1714984430.0841765,712500,2.0854477882385254
1714984467.6762474,716600,3.823807954788208
1714984551.3837545,725800,2.608715772628784
1714984611.530071,732200,2.7087082862854004
1714984655.4739935,737000,1.6456862688064575
1714984676.805617,739300,2.42993426322937
1714984738.4932296,746100,3.6380999088287354
1714984747.7826774,747100,1.5633482933044434
1714984750.6909957,747400,3.0329346656799316
1714984765.206151,748900,3.363013744354248
1714984795.5885031,752200,2.645501136779785
1714984962.3901007,770400,2.0610432624816895
1714985023.0924351,777100,2.243648052215576
1714985048.5806034,779900,2.361732244491577
1714985057.6826177,780900,2.962334632873535
1714985090.076171,784400,3.3568642139434814
1714985240.09998,800200,2.7271602153778076
1714985307.9985795,807700,1.7599456310272217
1714985412.6831033,819100,2.0965044498443604
1714985452.4043338,823200,2.423011302947998
1714985556.604538,834500,2.6943821907043457
1714985583.0889664,837400,2.771545886993408
1714985587.69179,837900,3.0897622108459473
1714985596.0154138,838800,3.657740354537964
1714985679.0828524,847800,2.00116229057312
1714985681.9884593,848100,2.5970475673675537
1714985707.2864606,850900,5.413556098937988
1714985716.400487,851900,3.1965088844299316
1714985801.2044752,861200,2.524756908416748
1714985831.9014187,864600,3.1140389442443848
1714985886.8028908,870600,4.834484100341797
1714986000.3853612,883000,2.1887998580932617
1714986054.1842327,888900,1.9152876138687134
1714986077.9074345,891500,3.168684959411621
1714986080.5991552,891800,4.252283096313477
1714986099.7255151,893900,2.7878212928771973
1714986105.9985733,894600,3.2485430240631104
1714986158.584831,900400,3.8001561164855957
1714986164.0832582,901000,3.5273280143737793
1714986215.070893,906600,7.539413928985596
1714986404.37049,927100,3.079970598220825
1714986456.0147793,932700,2.5636086463928223
1714986485.9788241,935900,2.1988463401794434
1714986566.6798346,944600,3.843109130859375
1714986596.8961923,947900,2.5159997940063477
1714986668.9006271,955800,4.3753533363342285
1714986675.3354905,956500,3.1789774894714355
1714986687.4404414,957800,4.852904319763184
1714986744.2801666,963800,6.115381717681885
1714986771.6762037,966800,7.17533540725708
1714986792.283925,969100,4.380291938781738
1714986809.0729,970900,9.48990249633789
1714986939.8710256,985400,7.3551154136657715
1714986997.7062805,991800,3.049482822418213
1714987133.8963048,1006900,3.1874687671661377
1714987157.5035138,1009500,4.87816047668457
1714987331.38853,1028700,3.872584581375122
1714987337.794899,1029400,11.832830429077148
1714987440.6977699,1040700,6.604597091674805
1714987443.4148324,1041000,4.3306803703308105
1714987462.3729014,1043100,5.131072998046875
1714987515.7769184,1049000,3.7513811588287354
1714987554.903137,1053300,4.078258037567139
1714987632.3785126,1061800,4.300692081451416
1714987660.6802933,1064900,3.84525465965271
1714987675.0901954,1066500,4.167745590209961
1714987690.7014203,1068200,3.390340566635132
1714987727.187407,1072200,4.2694292068481445
1714987769.294379,1076800,4.717110633850098
1714987770.120028,1076900,4.302186012268066
1714987790.6906946,1079100,6.6714558601379395
1714987823.1827462,1082600,6.854435443878174
1714987846.8874853,1085200,6.856992721557617
1714987855.0988908,1086100,7.05613899230957
1714987903.0108333,1091300,4.829551696777344
1714987905.7988515,1091600,6.749260902404785
1714987936.7911606,1095000,6.64813756942749
1714987940.4002573,1095400,5.040994167327881
1714987961.4781086,1097700,4.477959156036377
1714987966.896485,1098300,4.408401966094971
1714987968.8057764,1098500,3.6361024379730225
1714988011.0795202,1103100,7.016811370849609
1714988086.3917925,1111300,6.776360988616943
1714988103.996691,1113200,4.6852216720581055
1714988112.8288615,1114100,5.195775508880615
1714988175.1002996,1120900,3.78387713432312
1714988176.9777505,1121100,5.427848815917969
1714988231.5733736,1127100,5.294573783874512
1714988376.6828694,1143000,3.835357427597046
1714988425.3771904,1148300,8.725229263305664
1714988443.8523884,1150300,4.6936116218566895
1714988473.476913,1153400,3.2751877307891846
1714988481.510345,1154300,4.241487503051758
1714988497.1765456,1156000,4.955988883972168
1714988512.653242,1157700,8.705412864685059
1714988587.3992448,1165900,6.8936333656311035
1714988608.684768,1168200,4.093376636505127
1714988621.489839,1169600,4.581019401550293
1714988689.0815537,1177000,3.44397234916687
1714988793.3819585,1188400,5.22465181350708
1714988881.297327,1198000,5.6702399253845215
1714988885.990702,1198500,4.181796550750732
1714988919.288832,1202100,8.268288612365723
1714988947.9946811,1205200,6.567081928253174
1714989036.7824624,1214900,5.77276611328125
1714989060.5019822,1217500,5.2992634773254395
1714989064.0759535,1217900,4.718055725097656
1714989078.8059492,1219500,7.394618511199951
1714989117.1976802,1223700,11.642634391784668
1714989175.1766012,1230100,5.215923309326172
1714989177.99168,1230400,9.010762214660645
1714989192.8947077,1232000,8.330277442932129
1714989280.7960663,1241600,6.579772472381592
1714989329.1760294,1246900,4.467798709869385
1714989523.0128703,1268200,5.088412761688232
1714989548.3693912,1271000,6.857062816619873
1714989644.5780022,1281600,6.320694923400879
1714989710.1815472,1288800,5.844390869140625
1714989766.1754024,1295000,5.664700508117676
1714989835.6913297,1302800,6.472426891326904
1714989850.9703765,1304500,8.6530122756958
1714989875.4013283,1307200,7.715181827545166
1714989894.507607,1309300,11.724853515625
1714989905.591517,1310500,4.602085590362549
1714989919.6096873,1312000,5.217729091644287
1714989971.6974525,1317700,5.587651252746582
1714990038.3773289,1325000,10.234668731689453
1714990137.9616406,1336000,7.94926643371582
1714990186.8054922,1341300,11.354212760925293
1714990190.4940116,1341700,10.583404541015625
1714990278.6822507,1351500,8.363510131835938
1714990316.3004768,1355700,9.871871948242188
1714990362.50112,1360800,4.751885890960693
1714990383.3092687,1363100,5.015318393707275
1714990441.3168192,1369000,8.208020210266113
1714990444.318846,1369300,7.7959747314453125
1714990530.8927836,1378700,10.913005828857422
1714990561.4871266,1382100,6.440826892852783
1714990592.921604,1385600,13.097105979919434
1714990627.9072225,1389500,7.567808628082275
1714990711.5993733,1398700,7.6938700675964355
1714990731.776722,1400900,6.46880578994751
1714990806.1795952,1409100,7.829152584075928
1714990934.1899714,1423200,9.798556327819824
1714990994.1911125,1429800,8.276752471923828
1714991000.7795794,1430500,9.152101516723633
1714991008.8752973,1431400,4.364710807800293
1714991026.332,1433100,7.0559306144714355
1714991045.1175277,1434900,7.312228202819824
1714991098.7189553,1440800,5.777931213378906
1714991143.6768155,1445800,9.229216575622559
1714991185.9988918,1450500,5.6561102867126465
1714991242.7785118,1456800,10.594354629516602
1714991310.491945,1464300,7.420387268066406
1714991315.8974032,1464900,7.082352638244629
1714991343.0772295,1467900,16.225238800048828
1714991351.120459,1468800,8.413736343383789
1714991360.0099983,1469800,11.57994270324707
1714991442.7793632,1479000,11.780746459960938
1714991451.1422918,1479900,6.730234622955322
1714991454.8075416,1480300,8.977317810058594
1714991469.9930246,1482000,11.56541919708252
1714991528.9808278,1488400,10.742525100708008
1714991546.7770252,1490300,4.445129871368408
1714991669.3783486,1503800,9.696791648864746
1714991727.581631,1510100,9.73194694519043
1714991769.085588,1514700,11.52426815032959
1714991809.0836148,1519100,13.789523124694824
1714991887.1786253,1527700,5.743341445922852
1714991939.4870162,1533500,12.700671195983887
1714992076.3902702,1548400,11.079339981079102
1714992078.1955185,1548600,7.8857526779174805
1714992107.5036335,1551800,9.716911315917969
1714992136.0913186,1554900,10.393475532531738
1714992189.9762814,1560800,5.1120805740356445
1714992322.6935987,1575100,9.56568431854248
1714992344.6005602,1577500,8.122631072998047
1714992352.7906866,1578400,11.93342113494873
1714992404.9707239,1583900,8.555340766906738
1714992545.5480874,1599000,12.027277946472168
1714992558.6043472,1600400,4.767726421356201
1714992651.8826866,1610600,8.791479110717773
1714992671.080496,1612700,10.888659477233887
1714992793.402334,1626000,10.968781471252441
1714992859.6019175,1633200,5.553451061248779
1714992879.702261,1635400,11.550559043884277
1714992895.2800624,1637100,7.671566009521484
1714992937.0743947,1641700,10.6705322265625
1714992967.6219728,1645100,10.87964916229248
1714993028.5762908,1651600,12.88316822052002
1714993104.1975598,1659600,11.417503356933594
1714993173.0899808,1667200,8.743683815002441
1714993207.8783374,1670800,12.624383926391602
1714993308.381507,1681900,9.140518188476562
1714993309.1924381,1682000,7.581172943115234
1714993340.2793052,1685400,12.65149974822998
1714993352.596818,1686800,11.373247146606445
1714993390.3768399,1691000,11.796692848205566
1714993540.175575,1707700,8.967215538024902
1714993567.8797348,1710800,15.557276725769043
1714993598.434641,1714200,11.351258277893066
1714993695.8791242,1725000,9.760064125061035
1714993725.4701076,1728300,5.2503790855407715
1714993741.6913092,1730100,11.97501277923584
1714993743.4837162,1730300,13.170760154724121
1714993765.0700727,1732700,9.401041030883789
1714993765.97922,1732800,13.124260902404785
1714993768.598043,1733100,11.12238597869873
1714993785.783556,1735000,5.88792610168457
1714993816.7993448,1738500,11.121906280517578
1714993844.6010768,1741600,11.136038780212402
1714993879.476654,1745500,9.574843406677246
1714993888.2949963,1746500,10.23635482788086
1714993968.603315,1755400,9.708550453186035
1714993981.296159,1756800,5.006525039672852
1714994007.7726505,1759700,11.165129661560059
1714994014.894824,1760500,10.714105606079102
1714994041.071804,1763400,10.761152267456055
1714994130.6966197,1773300,7.015496730804443
1714994340.6796503,1796400,9.745859146118164
1714994366.0981092,1799200,5.550564289093018
1714994374.295527,1800100,4.394831657409668
1714994399.792324,1802900,7.062502384185791
1714994431.574173,1806400,7.41445255279541
1714994442.3915105,1807600,10.407964706420898
1714994500.3064215,1814000,9.618497848510742
1714994623.8826249,1827500,12.194233894348145
1714994673.5087078,1832900,5.046517848968506
1714994795.3985043,1846200,8.681780815124512
1714994796.3662057,1846300,7.594455718994141
1714994922.8999896,1860300,9.088942527770996
1714995032.2207403,1872400,14.141895294189453
1714995038.3740435,1873100,8.733281135559082
1714995151.3021271,1885600,10.952585220336914
1714995253.5789723,1896900,8.680745124816895
1714995270.7047663,1898800,11.057978630065918
1714995296.3863595,1901600,15.718191146850586
1714995316.2851892,1903800,13.318517684936523
1714995335.8047307,1905900,11.159700393676758
1714995397.944426,1912700,4.588525295257568
1714995446.2028806,1918000,10.84269905090332
1714995497.9819682,1923800,11.353113174438477
1714995537.1983855,1928200,11.022762298583984
1714995729.4910705,1949600,6.886867523193359
1714995745.6723268,1951400,10.591073036193848
1714995765.3741612,1953600,8.620528221130371
1714995770.6845424,1954200,6.917136192321777
1714995868.8804939,1965100,9.7342529296875
1714995881.5142844,1966500,10.903267860412598
1714995891.6691172,1967600,8.159660339355469
1714995940.8758588,1973100,11.08804988861084
1714995950.9730508,1974200,7.194620132446289
1714995956.28018,1974800,11.557039260864258
1714996008.9850364,1980700,5.107968807220459
1714996033.1893847,1983400,13.737460136413574
1714996053.986868,1985700,11.707552909851074
1714996119.07495,1992700,9.74703598022461
1714996139.378171,1994900,11.291287422180176
1714996170.3025653,1998200,4.486580848693848
1714996192.2047846,2000600,9.80472469329834
1714996228.8724678,2004600,12.852181434631348
1714996245.2052298,2006400,11.360596656799316
1714996251.0302732,2007000,7.894832134246826
1714996254.2082627,2007300,11.176873207092285
1714996323.273712,2014900,10.26483154296875
1714996324.1907156,2015000,10.730097770690918
1714996366.6741881,2019700,8.054292678833008
1714996395.1679728,2022800,13.397157669067383
1714996420.171503,2025500,7.529261112213135
1714996422.811911,2025800,7.923174858093262
1714996427.4102695,2026300,6.038473606109619
1714996492.0914667,2033400,14.775321006774902
1714996502.0859365,2034500,10.222491264343262
1714996546.4893296,2039400,14.812703132629395
1714996601.394058,2045100,10.993284225463867
1714996642.2037528,2049600,10.387773513793945
1714996679.60422,2053700,8.229327201843262
1714996691.3855243,2055000,11.49023723602295
1714996692.2987325,2055100,9.946887016296387
1714996712.7147634,2057300,12.07304573059082
1714996727.4174945,2058900,9.044702529907227
1714996831.9729605,2070000,10.729141235351562
1714996851.1629615,2072100,7.8944830894470215
1714996915.1839397,2079000,9.956286430358887
1714996917.8734436,2079300,11.917640686035156
1714996918.8705137,2079400,7.392099857330322
1714996962.1838048,2084200,12.246406555175781
1714996984.2754576,2086600,14.962419509887695
1714997107.80531,2099800,9.358301162719727
1714997189.308214,2107800,12.702489852905273
1714997202.600152,2109100,12.434599876403809
1714997260.6858268,2115500,10.119840621948242
1714997319.799016,2122000,12.539056777954102
1714997340.8204327,2124300,14.769912719726562
1714997417.8829968,2132700,10.55156421661377
1714997420.6769168,2133000,8.784697532653809
1714997425.0973992,2133500,11.7205228805542
1714997485.9787989,2140200,12.4205904006958
1714997502.479917,2142000,14.497590065002441
1714997571.7254586,2149500,7.177741050720215
1714997609.6050053,2153400,8.372101783752441
1714997756.6813521,2169200,14.651294708251953
1714997794.6968722,2173400,16.91532325744629
1714997795.578493,2173500,10.852343559265137
1714997855.0839849,2180000,9.579505920410156
1714997860.6887891,2180600,10.642991065979004
1714997884.4569995,2183200,12.954850196838379
1714997903.669012,2185300,12.992383003234863
1714997909.0942805,2185900,13.360206604003906
1714998054.8838596,2201700,11.912278175354004
1714998278.2818434,2225600,13.294486045837402
1714998289.9855235,2226900,7.953175067901611
1714998320.4007447,2230300,6.341134071350098
1714998341.893057,2232700,14.886103630065918
1714998355.0056424,2234100,14.165071487426758
1714998380.5866807,2236900,7.885189533233643
1714998484.0726006,2248300,12.23309326171875
1714998515.493609,2251800,13.7821044921875
1714998549.065936,2255500,8.35987377166748
1714998630.67311,2264600,9.67573356628418
1714998748.7778332,2277600,9.449206352233887
1714998816.1875544,2285100,15.908559799194336
1714998897.2782395,2294100,10.06299114227295
1714998900.079738,2294400,15.953542709350586
1714999031.9930434,2309100,10.272523880004883
1714999035.5936177,2309500,13.903889656066895
1714999074.3801928,2313800,12.063284873962402
1714999084.0966861,2314900,13.523771286010742
1714999093.2770386,2315900,14.158774375915527
1714999123.9992197,2319300,10.045211791992188
1714999132.9922857,2320300,16.73288345336914
1714999156.3915074,2322900,16.10321044921875
1714999197.1715312,2327400,15.2655668258667
1714999217.7794352,2329700,13.208498001098633
1714999264.380249,2334800,7.326327800750732
1714999285.778836,2337200,14.087965965270996
1714999302.7932978,2339100,9.045236587524414
1714999345.3112707,2343800,12.507038116455078
1714999447.8772478,2355100,13.921299934387207
1714999492.2811382,2360000,13.12419319152832
1714999566.8768456,2368100,11.694171905517578
1714999576.894378,2369200,15.381596565246582
1714999594.70475,2371200,13.245488166809082
1714999661.1872668,2378500,11.233245849609375
1714999713.3795133,2384200,12.066380500793457
1714999809.8829384,2394900,12.75403881072998
1714999939.0126216,2409000,11.875687599182129
1714999975.5944703,2412900,11.77214241027832
1715000005.1278598,2415800,16.739234924316406
1715000087.1990228,2424500,15.242706298828125
1715000130.7888007,2429300,7.984910488128662
1715000132.5980256,2429500,8.895934104919434
1715000166.955989,2433300,11.962756156921387
1715000187.4889348,2435600,10.999716758728027
1715000251.9222672,2442700,11.805663108825684
1715000379.6912496,2456800,15.841553688049316
1715000437.9040275,2463200,12.23245906829834
1715000527.5886195,2473000,13.660542488098145
1715000534.8893034,2473800,10.35403060913086
1715000674.113917,2489000,15.789470672607422
1715000694.8990076,2491200,10.462079048156738
1715000726.294499,2494500,12.79558277130127
1715000795.4011855,2501900,8.859918594360352
1715000831.7887626,2505800,7.350517272949219
1715000911.5905137,2514400,12.547372817993164
1715000980.2213063,2521700,12.935038566589355
1715001003.2840872,2524200,15.097004890441895
1715001015.2854028,2525500,12.580891609191895
1715001023.7077904,2526400,15.370716094970703
1715001096.9143507,2534300,13.947921752929688
1715001152.1806655,2540200,11.702488899230957
1715001256.4896128,2551600,16.57425880432129
1715001270.4642773,2553100,10.879739761352539
1715001343.2009168,2561000,10.533324241638184
1715001423.6559234,2569700,13.521841049194336
1715001505.3796718,2578600,13.848969459533691
1715001539.7834744,2582300,14.293492317199707
1715001571.9015276,2585800,14.529619216918945
1715001645.1814833,2593200,13.215582847595215
1715001760.9148998,2605600,17.835081100463867
1715001780.1920168,2607700,15.443629264831543
1715001788.4862568,2608600,9.883268356323242
1715001803.1875927,2610200,13.787978172302246
1715001861.1732235,2616500,16.233293533325195
1715001862.098184,2616600,16.049072265625
1715001874.9811323,2618000,13.709853172302246
1715001988.1786702,2630300,9.948551177978516
1715001998.5339003,2631400,11.771522521972656
1715002091.0089347,2641400,10.568256378173828
1715002152.0164168,2648100,12.964925765991211
1715002333.4977865,2668100,8.828512191772461
1715002450.286134,2680800,12.856908798217773
1715002451.187325,2680900,15.679173469543457
1715002477.593133,2683800,17.817068099975586
1715002479.4029853,2684000,13.030771255493164
1715002569.1865628,2693900,15.480682373046875
1715002705.5776565,2708900,14.426278114318848
1715002763.69636,2715300,12.782187461853027
1715002769.3010786,2715900,12.604541778564453
1715002774.7762356,2716500,17.034751892089844
1715002778.3733704,2716900,16.512672424316406
1715002779.2733536,2717000,13.367212295532227
1715002882.8797247,2728500,12.486262321472168
1715002932.3870907,2734000,14.875596046447754
1715003040.9945421,2746000,11.748320579528809
1715003091.3746767,2751600,9.581384658813477
1715003179.673371,2761400,12.470891952514648
1715003188.5579717,2762400,17.22443199157715
1715003194.6832418,2763100,7.559389114379883
1715003210.9730341,2764900,14.633481979370117
1715003262.077693,2770600,15.114168167114258
1715003301.5935185,2775000,15.378299713134766
1715003381.107446,2783600,14.342050552368164
1715003463.1787987,2792700,15.673299789428711
1715003465.0800827,2792900,18.620229721069336
1715003493.8654969,2796100,16.70758819580078
1715003510.0789394,2797900,15.365894317626953
1715003764.5767505,2826200,14.16396427154541
1715003788.2707295,2828800,9.877252578735352
1715003827.9965725,2833200,14.792417526245117
1715003877.5689306,2838700,15.314666748046875
1715003935.2666614,2844900,15.877558708190918
1715003946.8791535,2846200,9.20107364654541
1715004031.1065118,2855400,16.456439971923828
1715004057.8766515,2858300,14.958819389343262
1715004094.0948095,2862200,17.1170654296875
1715004351.172238,2890200,11.861576080322266
1715004423.0858412,2898100,20.681461334228516
1715004446.8722467,2900700,13.294692039489746
1715004466.4757576,2902900,12.900951385498047
1715004485.6211252,2904800,17.69874382019043
1715004508.9094403,2907300,18.06621742248535
1715004523.6086102,2908900,13.408474922180176
1715004534.5998075,2910100,10.951247215270996
1715004573.7919202,2914400,16.383569717407227
1715004636.019599,2921200,12.809104919433594
1715004692.806164,2927400,15.003759384155273
1715004886.7744324,2948200,18.648035049438477
1715004892.8742342,2948900,14.491243362426758
1715004900.797079,2949800,11.545896530151367
1715004945.4643934,2954800,13.419790267944336
1715004948.2883468,2955100,14.199577331542969
1715004966.9030178,2957200,12.050637245178223
1715004995.0004303,2960300,15.890886306762695
1715005011.689755,2962200,15.493847846984863
1715005134.1026964,2975800,12.059467315673828
1715005207.0659163,2983900,16.96201515197754
1715005207.9639168,2984000,12.129409790039062
1715005238.8038588,2987400,11.339665412902832
1715005364.61365,3001100,10.628541946411133
1715005369.387552,3001600,13.90228271484375
1715005393.487831,3004200,16.55975341796875
1715005436.1898491,3008800,16.180986404418945
1715005450.2179248,3010300,14.28264045715332
1715005526.5195558,3018500,13.115636825561523
1715005567.187496,3022800,12.478275299072266
1715005591.5850072,3025400,14.027194023132324
1715005629.7804244,3029500,18.63059425354004
1715005669.9866302,3033800,17.03972053527832
1715005793.8036752,3047000,16.58113670349121
1715005800.2715244,3047700,16.155746459960938
1715005803.8919904,3048100,16.549327850341797
1715005897.9117172,3058300,15.86622142791748
1715005933.686806,3062300,14.846389770507812
1715006018.097867,3071700,13.483717918395996
1715006030.583234,3073100,14.96399211883545
1715006046.975286,3074900,10.799370765686035
1715006084.4951158,3079100,14.621482849121094
1715006331.6071305,3106300,18.163400650024414
1715006379.6040213,3111600,12.610214233398438
1715006486.509533,3123500,15.878969192504883
1715006649.7956905,3141700,14.207600593566895
1715006682.7903333,3145400,14.459138870239258
1715006767.1892881,3154800,15.748505592346191
1715006910.3783252,3170700,17.08414077758789
1715006933.7741733,3173300,12.509054183959961
1715006974.6851766,3177300,5.282899379730225
1715007015.5818424,3181900,18.820323944091797
1715007073.8888974,3188400,16.008785247802734
1715007080.2767045,3189100,20.169164657592773
1715007087.2996368,3189900,19.308780670166016
1715007130.7968218,3194700,21.919130325317383
1715007138.9886096,3195600,12.941542625427246
1715007191.976419,3201500,14.634049415588379
1715007203.5985758,3202800,12.025736808776855
1715007333.1755276,3217300,21.77006721496582
1715007343.7743337,3218500,14.029725074768066
1715007373.273342,3221800,19.75613021850586
1715007410.2765963,3226000,13.962021827697754
1715007468.3775034,3232500,16.68886375427246
1715007534.902381,3239900,16.116535186767578
1715007576.978651,3244600,19.827842712402344
1715007635.184128,3251100,12.529317855834961
1715007661.0753927,3254000,17.852991104125977
1715007672.6707935,3255300,19.862409591674805
1715007733.8052108,3262200,14.371973991394043
1715007736.4686134,3262500,19.604055404663086
1715007774.8921337,3266800,13.2664794921875
1715007818.6985989,3271700,19.196630477905273
1715007868.3785772,3277300,19.98493766784668
1715007997.3007116,3290500,16.639524459838867
1715008004.892003,3291300,19.029916763305664
1715008011.1868043,3292000,16.339927673339844
1715008094.576829,3301300,12.743548393249512
1715008105.176403,3302500,19.927547454833984
1715008122.9099743,3304500,18.48423194885254
1715008224.8816915,3315900,19.46204376220703
1715008228.5008152,3316300,11.916631698608398
1715008252.6730673,3319000,15.967086791992188
1715008254.5007572,3319200,18.139259338378906
1715008334.8716626,3328200,14.4666748046875
1715008397.3130867,3335200,18.142412185668945
1715008421.2967627,3337900,19.702138900756836
1715008427.5725517,3338600,14.876215934753418
1715008430.41232,3338900,14.148273468017578
1715008456.406667,3341400,19.858137130737305
1715008580.6731071,3355000,10.323885917663574
1715008663.257274,3364200,15.023244857788086
1715008669.5974865,3364900,13.552266120910645
1715008750.71155,3373900,14.844961166381836
1715008759.0158594,3374800,15.665498733520508
1715008769.8871324,3376000,20.63863754272461
