Wall time,Step,Value
1704200230.052281,1537290,42.0
1704200284.025786,1543090,43.7599983215332
1704200345.960352,1549760,41.779998779296875
1704200347.4928617,1549905,41.68000030517578
1704200376.9628692,1553095,44.040000915527344
1704200386.5193818,1554110,42.959999084472656
1704200423.8514304,1558170,41.40999984741211
1704200437.5968835,1559620,42.279998779296875
1704200458.96775,1561940,42.369998931884766
1704200471.102487,1563245,42.0099983215332
1704200489.6485286,1565275,41.779998779296875
1704200540.640177,1570785,43.29999923706055
1704200544.8628726,1571220,42.66999816894531
1704200590.3702354,1576150,39.36000061035156
1704200595.8035986,1576730,38.52000045776367
1704200626.768402,1580065,40.130001068115234
1704200635.1104903,1580935,40.84000015258789
1704200637.7261617,1581225,40.7400016784668
1704200692.0221477,1587025,40.5099983215332
1704200699.871865,1587895,40.91999816894531
1704200717.570442,1589780,40.470001220703125
1704200724.602716,1590505,40.630001068115234
1704200810.96592,1599785,38.0099983215332
1704200836.7141752,1602540,36.709999084472656
1704200848.9041913,1603845,36.56999969482422
1704200909.4550815,1610370,36.54999923706055
1704200940.607838,1613705,40.810001373291016
1704200943.04142,1613995,41.18000030517578
1704200944.566803,1614140,41.220001220703125
1704201024.4315946,1622695,45.25
1704201239.3700116,1645750,47.939998626708984
1704201310.845988,1653435,50.2599983215332
1704201337.7904289,1656335,49.16999816894531
1704201379.8267672,1660830,49.56999969482422
1704201391.9854832,1662135,49.279998779296875
1704201415.0513444,1664600,48.79999923706055
1704201437.9666748,1667065,50.029998779296875
1704201479.4674423,1671560,50.369998931884766
1704201548.6248004,1678955,53.209999084472656
1704201579.6443417,1682290,52.58000183105469
1704201598.4867516,1684320,51.689998626708984
1704201698.2020733,1695050,48.86000061035156
1704201852.384182,1711580,52.13999938964844
1704201982.6519847,1725500,52.7400016784668
1704201989.6209116,1726225,54.209999084472656
1704202037.947123,1731445,55.84000015258789
1704202079.6726563,1735940,57.83000183105469
1704202210.8032136,1750005,54.380001068115234
1704202245.717827,1753775,53.810001373291016
1704202251.2835252,1754355,54.18000030517578
1704202273.100014,1756675,52.2400016784668
1704202329.8511488,1762765,52.52000045776367
1704202416.5147896,1772045,51.25
1704202420.463089,1772480,51.880001068115234
1704202442.3613172,1774800,52.220001220703125
1704202571.7790296,1788720,54.56999969482422
1704202642.902283,1796405,53.380001068115234
1704202769.9406862,1810180,60.15999984741211
1704202927.6835964,1827290,55.959999084472656
1704202965.4344785,1831350,60.849998474121094
1704203044.9913812,1839905,59.40999984741211
1704203066.5077457,1842225,56.38999938964844
1704203108.3975098,1846720,56.25
1704203205.1228464,1857160,58.4900016784668
1704203230.619832,1859915,58.91999816894531
1704203288.652452,1866150,58.400001525878906
1704203315.908191,1869050,59.52000045776367
1704203394.1292741,1877460,61.5099983215332
1704203417.2878828,1879925,60.13999938964844
1704203453.8588667,1883840,59.40999984741211
1704203482.1054945,1886885,57.34000015258789
1704203498.67413,1888625,57.04999923706055
1704203518.9476328,1890800,55.86000061035156
1704203523.905472,1891380,56.709999084472656
1704203546.8723314,1893845,55.93000030517578
1704203595.2846615,1899065,57.58000183105469
1704203648.9202363,1904865,55.9900016784668
1704203693.3341322,1909650,54.40999984741211
1704203841.6741676,1925600,48.75
1704203912.7858956,1933285,49.709999084472656
1704203918.2967277,1933865,50.779998779296875
1704203945.2616496,1936765,49.43000030517578
1704204011.11829,1943870,51.5099983215332
1704204050.5382135,1948075,50.34000015258789
1704204107.0571878,1954165,54.869998931884766
1704204175.7171197,1961560,54.91999816894531
1704204206.3677726,1964895,55.2599983215332
1704204285.612791,1973450,53.97999954223633
1704204289.5768192,1973885,53.720001220703125
1704204376.8966062,1983310,54.43000030517578
1704204415.4505763,1987515,55.66999816894531
1704204460.4480858,1992445,58.9900016784668
1704204507.0832312,1997520,58.20000076293945
1704204537.8264992,2000855,58.31999969482422
1704204559.0974338,2003175,57.7599983215332
1704204630.760601,2010860,62.459999084472656
1704204657.6403787,2013760,60.06999969482422
1704204674.881464,2015645,58.599998474121094
1704204683.0353756,2016515,58.36000061035156
1704204712.2119634,2019705,53.86000061035156
1704204821.8589513,2031595,58.0
1704205012.1172323,2052040,55.34000015258789
1704205100.9192755,2061610,57.959999084472656
1704205110.2883806,2062625,57.58000183105469
1704205122.4184573,2063930,58.22999954223633
1704205145.1639752,2066395,58.43000030517578
1704205161.5667572,2068135,57.79999923706055
1704205169.801043,2069005,56.22999954223633
1704205248.70273,2077560,53.77000045776367
1704205316.122181,2084810,54.22999954223633
1704205379.6131463,2091625,58.2400016784668
1704205427.7529662,2096845,58.470001220703125
1704205460.216205,2100325,63.40999984741211
1704205464.1461892,2100760,63.279998779296875
1704205565.0652735,2111635,65.41999816894531
1704205573.2834334,2112505,64.87000274658203
1704205613.5970511,2116855,63.72999954223633
1704205625.728314,2118160,64.58000183105469
1704205631.170013,2118740,63.65999984741211
1704205639.420226,2119610,63.369998931884766
1704205763.5888586,2132950,60.0099983215332
1704205764.6699343,2133095,59.36000061035156
1704205775.688193,2134255,59.540000915527344
1704205781.0523891,2134835,59.650001525878906
1704205804.2741077,2137300,59.9900016784668
1704205890.2385576,2146580,57.5
1704205915.9628415,2149335,60.08000183105469
1704205961.662764,2154265,63.52000045776367
1704205994.038614,2157745,64.44000244140625
1704206097.6276076,2168910,59.189998626708984
1704206182.838144,2178045,62.11000061035156
1704206245.280198,2184715,64.83999633789062
1704206304.2760327,2191095,61.2400016784668
1704206330.0536404,2193850,63.119998931884766
1704206419.7855928,2203565,59.36000061035156
1704206498.0962722,2211975,57.599998474121094
1704206529.5101252,2215310,59.279998779296875
1704206638.8485148,2227055,62.91999816894531
1704206676.8519914,2231115,65.30000305175781
1704206699.5568702,2233580,66.83000183105469
1704206702.4030695,2233870,67.93000030517578
1704206745.8175187,2238510,66.45999908447266
1704206787.788827,2243005,65.4000015258789
1704206867.5215278,2251560,62.619998931884766
1704207059.8398833,2272295,58.939998626708984
1704207092.3390326,2275775,60.119998931884766
1704207104.4651258,2277080,59.959999084472656
1704207112.594524,2277950,61.02000045776367
1704207174.5707617,2284620,64.69999694824219
1704207178.4689994,2285055,65.0199966430664
1704207204.4381979,2287810,63.970001220703125
1704207229.6756744,2290565,62.88999938964844
1704207381.8730934,2306950,66.95999908447266
1704207400.603621,2308980,64.63999938964844
1704207537.750435,2323770,66.7300033569336
1704207565.9468648,2326815,67.11000061035156
1704207663.1634943,2337255,61.619998931884766
1704207676.993234,2338705,61.84000015258789
1704207745.4543262,2346100,57.04999923706055
1704207841.7075222,2356540,60.540000915527344
1704207871.5396693,2359730,61.130001068115234
1704207894.4578426,2362195,59.720001220703125
1704207956.4722588,2368865,60.86000061035156
1704208002.0858836,2373795,66.62999725341797
1704208090.378002,2383220,68.52999877929688
1704208163.8166628,2391050,68.52999877929688
1704208199.3817792,2394820,67.04000091552734
1704208205.934458,2395545,67.13999938964844
1704208302.0597937,2405840,61.400001525878906
1704208350.5555096,2411060,62.95000076293945
1704208416.2146053,2418165,64.02999877929688
1704208500.0429761,2427155,67.1500015258789
1704208501.5641477,2427300,66.25
1704208547.835822,2432230,64.83000183105469
1704208566.6093025,2434260,65.04000091552734
1704208623.2858481,2440350,63.150001525878906
1704208848.271029,2464565,66.19000244140625
1704208889.788235,2469060,64.44000244140625
1704208936.025151,2473990,66.0
1704209018.5274253,2482835,66.9800033569336
1704209031.8419554,2484285,65.62000274658203
1704209082.2204041,2489650,65.9800033569336
1704209093.229079,2490810,65.4000015258789
1704209126.8756526,2494435,64.04000091552734
1704209151.2366872,2497045,60.75
1704209153.8479128,2497335,61.75
1704209184.8007972,2500670,63.02000045776367
1704209186.332282,2500815,63.2400016784668
1704209187.6247947,2500960,62.7599983215332
1704209191.459819,2501395,62.310001373291016
1704209217.506796,2504150,61.209999084472656
1704209265.3645892,2509225,66.44000244140625
1704209307.3857255,2513720,69.23999786376953
1704209335.2826912,2516765,72.1500015258789
1704209359.540641,2519375,72.5199966430664
1704209373.2343152,2520825,71.93000030517578
1704209493.1163404,2533730,66.9800033569336
1704209511.8321204,2535760,66.16000366210938
1704209538.6746056,2538660,65.77999877929688
1704209550.7217255,2539965,65.7300033569336
1704209560.1555324,2540980,65.4000015258789
1704209561.6756504,2541125,65.27999877929688
1704209600.9469833,2545330,66.20999908447266
1704209614.1414313,2546780,63.9900016784668
1704209640.957528,2549680,66.69999694824219
1704209733.8154225,2559685,67.72000122070312
1704209799.6012454,2566790,64.47000122070312
1704209801.15022,2566935,64.43000030517578
1704209844.0134518,2571575,66.55999755859375
1704209895.1944823,2577085,64.05000305175781
1704210044.952914,2593180,64.19000244140625
1704210079.0907454,2596805,65.83000183105469
1704210083.0591772,2597240,65.47000122070312
1704210095.3064456,2598545,65.81999969482422
1704210133.40208,2602605,64.77999877929688
1704210180.1413703,2607680,61.880001068115234
1704210196.3720238,2609420,61.18000030517578
1704210248.6294749,2615075,63.2599983215332
1704210282.5871284,2618700,64.66999816894531
1704210305.2954137,2621165,66.38999938964844
1704210397.3335316,2631025,67.77999877929688
1704210427.0422301,2634215,65.5199966430664
1704210464.483621,2638275,65.69000244140625
1704210537.6896172,2646105,67.08999633789062
1704210716.822781,2665390,67.7699966430664
1704210718.3389637,2665535,67.44000244140625
1704210846.6198003,2679310,67.87000274658203
1704210906.9844394,2685835,67.94999694824219
1704211069.9615746,2703380,72.1500015258789
1704211079.2848935,2704395,72.73999786376953
1704211247.6535306,2722520,77.61000061035156
1704211312.3016763,2729480,72.29000091552734
1704211366.6990669,2735280,67.70999908447266
1704211400.5956204,2738905,67.66000366210938
1704211426.037778,2741660,65.93000030517578
1704211432.7056398,2742385,66.47000122070312
1704211463.8796692,2745720,67.19000244140625
1704211493.7122722,2748910,67.7300033569336
1704211522.020081,2751955,69.0
1704211614.474924,2761815,72.62000274658203
1704211686.4773033,2769500,69.5199966430664
1704211764.722626,2777910,71.8499984741211
1704211824.121477,2784290,75.44000244140625
1704211829.6392653,2784870,74.55000305175781
1704211863.5239594,2788495,71.95999908447266
1704212114.2919924,2815320,74.66999816894531
1704212134.482593,2817495,74.62999725341797
1704212138.7231154,2817930,74.80999755859375
1704212168.5823722,2821120,74.88999938964844
1704212176.4304776,2821990,74.04000091552734
1704212241.9737837,2828950,75.66999816894531
1704212262.4217558,2831125,78.0
1704212316.2651513,2836925,77.6500015258789
1704212324.0537326,2837795,75.7699966430664
1704212343.4105315,2839825,78.3499984741211
1704212358.0727894,2841420,78.31999969482422
1704212370.29791,2842725,76.66000366210938
1704212432.6545136,2849395,75.66999816894531
1704212447.46479,2850990,74.56999969482422
1704212455.6138163,2851860,76.94000244140625
1704212535.295486,2860415,74.1500015258789
1704212571.798539,2864330,75.91000366210938
1704212602.6766953,2867665,74.16999816894531
1704212697.8507013,2877815,74.5199966430664
1704212727.8138337,2881005,76.41999816894531
1704212772.2786536,2885790,77.25
1704212795.2313342,2888255,75.01000213623047
1704212804.5764785,2889270,74.3499984741211
1704212858.7987404,2895070,73.31999969482422
1704212876.4235945,2896955,71.26000213623047
1704212883.1513908,2897680,72.08000183105469
1704212891.3703578,2898550,71.69000244140625
1704212895.307643,2898985,71.36000061035156
1704212998.4760416,2910005,75.83999633789062
1704212999.6449304,2910150,76.26000213623047
1704213002.4363189,2910440,76.6500015258789
1704213059.0252059,2916530,78.13999938964844
1704213062.979293,2916965,77.75
1704213105.0244117,2921460,75.8499984741211
1704213141.882978,2925375,79.19999694824219
1704213146.127865,2925810,78.26000213623047
1704213152.715082,2926535,78.37999725341797
1704213228.8242617,2934655,80.29000091552734
1704213249.449469,2936830,81.30999755859375
1704213261.5747583,2938135,80.11000061035156
1704213264.2238855,2938425,79.97000122070312
1704213330.8469236,2945530,81.01000213623047
1704213349.4827497,2947560,82.04000091552734
1704213407.6588671,2953795,78.52999877929688
1704213469.4970932,2960320,75.55000305175781
1704213525.4579806,2966265,75.80000305175781
1704213543.2761326,2968150,73.47000122070312
1704213544.3885224,2968295,72.7300033569336
1704213571.6566167,2971195,73.87000274658203
1704213574.3585296,2971485,73.38999938964844
1704213581.523321,2972210,73.93000030517578
1704213596.5993767,2973805,74.55999755859375
1704213747.6783862,2989900,75.20999908447266
1704213775.9478157,2992945,75.7699966430664
1704213868.3154125,3002805,75.86000061035156
1704213869.5849123,3002950,76.55000305175781
1704213873.4872203,3003385,77.45999908447266
1704213874.9960208,3003530,77.05999755859375
1704213927.1719396,3009185,74.93000030517578
1704213939.2142024,3010490,74.37000274658203
1704213971.7974396,3013970,75.62000274658203
1704214016.3486814,3018755,75.01000213623047
1704214049.9971364,3022380,76.83999633789062
1704214098.7506368,3027600,72.79000091552734
1704214150.0166924,3033110,69.69999694824219
1704214203.9285564,3038910,63.810001373291016
1704214214.509193,3040070,64.94000244140625
1704214258.1254163,3044710,65.86000061035156
1704214275.3365157,3046595,65.30000305175781
1704214361.5664806,3055875,76.05000305175781
1704214449.288247,3065300,70.33000183105469
1704214480.1576881,3068635,66.91999816894531
1704214593.6633232,3080815,70.16999816894531
1704214597.5700667,3081250,70.47000122070312
1704214604.1974661,3081975,71.08000183105469
1704214695.3251057,3091690,72.80999755859375
1704214719.8485322,3094300,68.45999908447266
1704214820.7350078,3105175,65.5
1704214873.6593797,3110830,71.63999938964844
1704214874.7533088,3110975,71.31999969482422
1704215086.491546,3133740,71.08000183105469
1704215142.9338865,3139830,73.76000213623047
1704215144.236466,3139975,73.36000061035156
1704215231.861399,3149400,76.91000366210938
1704215239.640659,3150270,75.80999755859375
1704215266.6949697,3153170,74.44000244140625
1704215274.874184,3154040,73.38999938964844
1704215302.8840468,3157085,76.27999877929688
1704215311.1330912,3157955,74.48999786376953
1704215392.5396106,3166655,74.5199966430664
1704215472.4303916,3175210,77.23999786376953
1704215515.4396226,3179850,75.87000274658203
1704215524.9768276,3180865,76.08999633789062
1704215812.5429413,3211895,76.19999694824219
1704215846.371757,3215520,75.08000183105469
1704215864.0010471,3217405,76.69000244140625
1704215900.3778155,3221320,72.27999877929688
1704215909.610522,3222335,72.58000183105469
1704215924.4412541,3223930,73.4800033569336
1704215930.9640195,3224655,73.79000091552734
1704215941.9414165,3225815,73.83999633789062
1704215960.7465522,3227845,74.5
1704215998.778353,3231905,74.29000091552734
1704216092.211675,3241910,74.48999786376953
1704216096.1133738,3242345,73.52999877929688
1704216153.0448277,3248435,76.01000213623047
1704216200.1156552,3253510,74.47000122070312
1704216249.4116645,3258875,75.6500015258789
1704216371.4386876,3272070,77.12000274658203
1704216392.8990142,3274390,74.75
1704216536.9961302,3289905,70.56999969482422
1704216546.3728244,3290920,71.55000305175781
1704216562.362663,3292660,74.25
1704216631.4033349,3300055,77.33999633789062
1704216646.15234,3301650,78.22000122070312
1704216647.4383533,3301795,78.8499984741211
1704216769.7437992,3314845,78.81999969482422
1704216773.657484,3315280,79.4800033569336
1704216971.6654375,3336595,76.80000305175781
1704216977.118408,3337175,75.66999816894531
1704216978.6880872,3337320,76.16000366210938
