Wall time,Step,Value
1704800855.5055277,1113200,35.540122985839844
1704800864.507592,1114100,34.99784851074219
1704800931.5934534,1120900,34.801509857177734
1704800933.6238613,1121100,33.74559020996094
1704800993.284443,1127100,33.5396728515625
1704801151.612962,1143000,33.02694320678711
1704801203.8800447,1148300,31.453115463256836
1704801223.5950677,1150300,30.721776962280273
1704801254.3072622,1153400,30.368375778198242
1704801263.0965166,1154300,30.785736083984375
1704801279.7910585,1156000,31.416152954101562
1704801296.6169631,1157700,30.75372886657715
1704801381.4160109,1165900,29.800148010253906
1704801403.9421346,1168200,29.65358543395996
1704801417.820796,1169600,29.906728744506836
1704801489.8951879,1177000,29.688106536865234
1704801599.2902193,1188400,28.77423667907715
1704801691.0746047,1198000,26.981578826904297
1704801695.8805742,1198500,27.542156219482422
1704801730.8445094,1202100,26.882078170776367
1704801760.705057,1205200,27.33527183532715
1704801853.7650483,1214900,26.33180809020996
1704801878.6853213,1217500,25.718984603881836
1704801882.4808373,1217900,25.466350555419922
1704801897.7765691,1219500,24.871326446533203
1704801938.1837761,1223700,26.447078704833984
1704801999.2962658,1230100,25.55487060546875
1704802002.2073503,1230400,25.364599227905273
1704802017.602503,1232000,26.368179321289062
1704802109.875638,1241600,25.80208396911621
1704802160.5741398,1246900,23.467945098876953
1704802364.3674717,1268200,23.337400436401367
1704802391.3999548,1271000,22.40497589111328
1704802493.3851385,1281600,21.880455017089844
1704802562.9192538,1288800,22.139934539794922
1704802623.372814,1295000,20.883468627929688
1704802700.1793802,1302800,23.64815330505371
1704802716.6976178,1304500,21.154590606689453
1704802742.6696396,1307200,20.906532287597656
1704802763.0938773,1309300,21.270915985107422
1704802774.6203349,1310500,21.18120574951172
1704802789.0809765,1312000,20.355154037475586
1704802844.0915012,1317700,21.272506713867188
1704802914.1714723,1325000,20.021703720092773
1704803020.9872336,1336000,20.566205978393555
1704803071.605138,1341300,20.378459930419922
1704803075.3774374,1341700,21.679800033569336
1704803169.3135352,1351500,18.531082153320312
1704803209.5031543,1355700,18.98712730407715
1704803258.2929654,1360800,20.33932113647461
1704803280.0984774,1363100,18.702266693115234
1704803336.4713295,1369000,19.724891662597656
1704803339.29981,1369300,18.18324851989746
1704803431.2748117,1378700,18.395784378051758
1704803463.7795682,1382100,19.491445541381836
1704803497.674265,1385600,19.502111434936523
1704803534.9242177,1389500,18.581844329833984
1704803626.079777,1398700,18.022823333740234
1704803647.3998232,1400900,18.04779624938965
1704803726.3192008,1409100,17.08284568786621
1704803863.3815932,1423200,19.394390106201172
1704803928.2202895,1429800,19.544109344482422
1704803936.0166585,1430500,18.365772247314453
1704803945.8920999,1431400,18.781137466430664
1704803962.1984968,1433100,17.604610443115234
1704803980.0512414,1434900,17.927291870117188
1704804037.0652804,1440800,19.333354949951172
1704804086.0027277,1445800,19.500347137451172
1704804131.393134,1450500,17.933223724365234
1704804192.667094,1456800,18.766056060791016
1704804267.5202475,1464300,17.453079223632812
1704804273.2824562,1464900,17.2120418548584
1704804302.979853,1467900,18.30562973022461
1704804312.1556554,1468800,20.98212242126465
1704804322.1193936,1469800,18.408889770507812
1704804413.1302786,1479000,18.264678955078125
1704804422.006677,1479900,19.05514907836914
1704804425.8722887,1480300,22.157180786132812
1704804442.3993845,1482000,20.285537719726562
1704804503.7785165,1488400,20.711963653564453
1704804521.8940496,1490300,18.084379196166992
1704804652.094482,1503800,18.596792221069336
1704804713.872243,1510100,18.699832916259766
1704804759.376919,1514700,18.662944793701172
1704804803.1052997,1519100,18.12842559814453
1704804888.9770067,1527700,18.069616317749023
1704804946.897085,1533500,17.33069610595703
1704805096.8118162,1548400,17.46890640258789
1704805098.778254,1548600,17.940181732177734
1704805130.8016727,1551800,21.2880859375
1704805163.5333862,1554900,20.24205780029297
1704805222.494975,1560800,19.673416137695312
1704805366.0542924,1575100,16.779632568359375
1704805390.2082744,1577500,16.20344352722168
1704805399.1705976,1578400,17.298385620117188
1704805454.9337227,1583900,15.74918270111084
1704805608.9873905,1599000,16.08856201171875
1704805622.7996895,1600400,15.18244743347168
1704805724.99823,1610600,16.803638458251953
1704805746.2792606,1612700,17.502973556518555
1704805879.1801362,1626000,17.329025268554688
1704805950.8772027,1633200,19.939149856567383
1704805973.8273492,1635400,20.269271850585938
1704805991.7768476,1637100,17.174728393554688
1704806039.19538,1641700,16.383792877197266
1704806073.7448637,1645100,16.48015785217285
1704806139.2691154,1651600,19.52446746826172
1704806220.604196,1659600,18.91438865661621
1704806297.5294478,1667200,17.47676658630371
1704806333.8975325,1670800,17.900726318359375
1704806447.2149396,1681900,15.52585506439209
1704806448.1935802,1682000,16.750415802001953
1704806483.40127,1685400,17.245697021484375
1704806498.3295486,1686800,16.17485809326172
1704806541.4153929,1691000,18.789810180664062
1704806710.6875572,1707700,15.534819602966309
1704806741.7951493,1710800,15.213480949401855
1704806775.4034588,1714200,16.70716094970703
1704806880.9263692,1725000,20.905170440673828
1704806913.9142976,1728300,16.29245376586914
1704806931.7955017,1730100,16.438732147216797
1704806933.821853,1730300,15.833342552185059
1704806958.346485,1732700,14.92149543762207
1704806959.397497,1732800,15.529396057128906
1704806962.327698,1733100,15.512309074401855
1704806981.7324648,1735000,15.441158294677734
1704807017.0188048,1738500,15.625151634216309
1704807047.8866034,1741600,17.48781394958496
1704807085.9958577,1745500,15.459342002868652
1704807095.9985178,1746500,16.277301788330078
1704807184.7098584,1755400,16.050657272338867
1704807198.3837237,1756800,16.159530639648438
1704807227.2046485,1759700,16.17656707763672
1704807234.990839,1760500,15.459495544433594
1704807265.402042,1763400,16.74233627319336
1704807363.8802037,1773300,16.5714168548584
1704807589.4010139,1796400,14.210784912109375
1704807617.0863357,1799200,17.54788589477539
1704807626.1759214,1800100,15.047727584838867
1704807653.4014025,1802900,15.829313278198242
1704807687.4818845,1806400,15.377456665039062
1704807699.2895925,1807600,16.428382873535156
1704807762.0476751,1814000,17.91292953491211
1704807893.4975002,1827500,15.00082778930664
1704807945.890432,1832900,14.342657089233398
1704808075.813993,1846200,15.879549980163574
1704808076.812797,1846300,14.119776725769043
1704808211.9085405,1860300,13.717903137207031
1704808328.8834553,1872400,15.005859375
1704808335.566027,1873100,13.516351699829102
1704808456.0119812,1885600,13.734652519226074
1704808565.0967999,1896900,13.711671829223633
1704808583.5075843,1898800,16.500885009765625
1704808611.2059557,1901600,18.11138153076172
1704808632.4908998,1903800,14.044543266296387
1704808652.9993124,1905900,14.226665496826172
1704808718.5093455,1912700,13.826263427734375
1704808769.8884006,1918000,16.054122924804688
1704808825.9993026,1923800,13.5475492477417
1704808869.3188927,1928200,15.572744369506836
1704809075.313722,1949600,15.362829208374023
1704809092.5814462,1951400,16.814258575439453
1704809113.7551734,1953600,14.431785583496094
1704809119.6765094,1954200,14.712263107299805
1704809225.175832,1965100,14.073603630065918
1704809238.7988641,1966500,14.117250442504883
1704809249.500557,1967600,16.819435119628906
1704809302.986496,1973100,14.641253471374512
1704809313.591303,1974200,14.592790603637695
1704809319.3026922,1974800,13.621770858764648
1704809375.6005313,1980700,12.722042083740234
1704809401.5065913,1983400,14.27424430847168
1704809424.3877363,1985700,14.114665031433105
1704809493.601439,1992700,12.948892593383789
1704809515.2912192,1994900,13.460360527038574
1704809547.178609,1998200,16.00809097290039
1704809570.3818421,2000600,14.623164176940918
1704809609.0131257,2004600,13.257179260253906
1704809626.3938599,2006400,14.288233757019043
1704809632.1110044,2007000,13.376102447509766
1704809635.09358,2007300,13.745136260986328
1704809707.791154,2014900,13.50263786315918
1704809708.7948568,2015000,13.87296199798584
1704809753.7941055,2019700,13.178831100463867
1704809783.6830177,2022800,13.979076385498047
1704809809.6979358,2025500,15.114217758178711
1704809812.4801016,2025800,14.262358665466309
1704809817.2945666,2026300,13.66356086730957
1704809885.508402,2033400,16.401691436767578
1704809896.1993036,2034500,13.742849349975586
1704809943.5754037,2039400,16.758941650390625
1704809998.5781965,2045100,13.533147811889648
1704810041.2116952,2049600,15.793570518493652
1704810080.5847888,2053700,14.08813762664795
1704810092.9324872,2055000,14.021020889282227
1704810093.9172807,2055100,15.31550407409668
1704810114.981462,2057300,14.314631462097168
1704810130.294688,2058900,14.712592124938965
1704810236.6888423,2070000,10.86568832397461
1704810256.7966652,2072100,11.502467155456543
1704810323.1908474,2079000,11.519754409790039
1704810325.974278,2079300,11.55291748046875
1704810326.990064,2079400,11.712554931640625
1704810372.6957378,2084200,13.539373397827148
1704810395.962455,2086600,15.36768913269043
1704810524.9772098,2099800,10.642538070678711
1704810602.8709264,2107800,13.130206108093262
1704810615.2859855,2109100,10.859129905700684
1704810676.8990405,2115500,12.266965866088867
1704810739.190275,2122000,12.499593734741211
1704810761.509611,2124300,12.08124828338623
1704810842.4873085,2132700,11.164740562438965
1704810845.4967098,2133000,13.132247924804688
1704810850.2888465,2133500,11.221014022827148
1704810914.6896753,2140200,14.402247428894043
1704810932.1016855,2142000,13.626215934753418
1704811004.7855277,2149500,12.002645492553711
1704811042.6195242,2153400,15.288681030273438
1704811194.6878114,2169200,12.809240341186523
1704811235.207297,2173400,13.047900199890137
1704811236.106574,2173500,12.071271896362305
1704811298.505992,2180000,13.305814743041992
1704811304.2129347,2180600,12.859819412231445
1704811329.3695235,2183200,15.173583030700684
1704811350.1097355,2185300,12.367990493774414
1704811355.9827542,2185900,11.633302688598633
1704811508.3952136,2201700,10.14063835144043
1704811741.4903626,2225600,13.16387939453125
1704811754.202611,2226900,12.217926025390625
1704811786.5900295,2230300,13.023463249206543
1704811809.5976763,2232700,10.42872428894043
1704811823.120101,2234100,11.812746047973633
1704811850.215763,2236900,10.49695110321045
1704811959.5875247,2248300,11.916460037231445
1704811993.4844394,2251800,12.481440544128418
1704812028.8719926,2255500,11.132806777954102
1704812116.2042391,2264600,13.622276306152344
1704812239.8893127,2277600,9.812939643859863
1704812312.3830922,2285100,10.560900688171387
1704812399.7984822,2294100,12.980447769165039
1704812402.7946568,2294400,11.637351989746094
1704812543.5195181,2309100,11.520971298217773
1704812547.410257,2309500,12.385824203491211
1704812588.8965912,2313800,13.299659729003906
1704812599.475656,2314900,10.856565475463867
1704812608.9015229,2315900,12.206899642944336
1704812641.598516,2319300,11.528650283813477
1704812651.3948593,2320300,11.358512878417969
1704812676.4768388,2322900,13.050622940063477
1704812719.598115,2327400,12.971220016479492
1704812742.0835397,2329700,12.255233764648438
1704812791.1131034,2334800,14.009727478027344
1704812814.2025733,2337200,12.84241008758545
1704812832.4962528,2339100,11.39100170135498
1704812877.2994826,2343800,12.303136825561523
1704812986.5238008,2355100,11.725204467773438
1704813033.8811688,2360000,12.276983261108398
1704813111.7801433,2368100,12.926992416381836
1704813122.406279,2369200,11.3994779586792
1704813141.63795,2371200,11.972979545593262
1704813211.5337784,2378500,11.985990524291992
1704813265.982812,2384200,11.293734550476074
1704813370.0138454,2394900,11.982192039489746
1704813507.5393522,2409000,10.651813507080078
1704813545.341447,2412900,11.084854125976562
1704813573.1903596,2415800,13.183990478515625
1704813657.1755447,2424500,10.557212829589844
1704813703.1006165,2429300,11.78067398071289
1704813705.0110986,2429500,12.198257446289062
1704813741.800895,2433300,11.132360458374023
1704813763.788263,2435600,13.325053215026855
1704813832.0152144,2442700,11.761030197143555
1704813967.3988976,2456800,14.696489334106445
1704814029.2238069,2463200,16.457801818847656
1704814123.6765919,2473000,11.784083366394043
1704814131.3835876,2473800,11.815254211425781
1704814277.5179274,2489000,13.06982707977295
1704814298.7044244,2491200,12.458098411560059
1704814330.5750566,2494500,11.564208030700684
1704814401.604486,2501900,11.624690055847168
1704814439.5776842,2505800,11.931280136108398
1704814522.4888759,2514400,11.804163932800293
1704814593.3111377,2521700,11.990046501159668
1704814617.2807653,2524200,11.649839401245117
1704814629.8788269,2525500,10.574736595153809
1704814638.401871,2526400,14.367610931396484
1704814715.1135788,2534300,10.207184791564941
1704814771.3164227,2540200,13.446528434753418
1704814880.9025035,2551600,13.366292953491211
1704814895.2795346,2553100,11.437037467956543
1704814971.5214217,2561000,12.484347343444824
1704815055.5130136,2569700,10.246095657348633
1704815140.715686,2578600,11.947993278503418
1704815176.5876815,2582300,9.426252365112305
1704815210.1058795,2585800,9.723812103271484
1704815281.3773644,2593200,11.73365592956543
1704815400.2054796,2605600,10.523749351501465
1704815420.191272,2607700,10.83473014831543
1704815428.9104946,2608600,12.432607650756836
1704815444.296552,2610200,12.387136459350586
1704815505.1238341,2616500,9.042447090148926
1704815506.2094436,2616600,11.563091278076172
1704815519.6788058,2618000,11.80718994140625
1704815637.776962,2630300,10.739542961120605
1704815648.4162083,2631400,12.589693069458008
1704815744.384737,2641400,12.304697036743164
1704815808.894126,2648100,9.087242126464844
1704816002.301298,2668100,10.711767196655273
1704816123.8900511,2680800,11.027517318725586
1704816124.814266,2680900,9.643152236938477
1704816152.5845783,2683800,11.041763305664062
1704816154.4891043,2684000,11.0032377243042
1704816249.611721,2693900,9.561359405517578
1704816393.4990902,2708900,10.15910530090332
1704816454.5854754,2715300,11.04227352142334
1704816460.3027885,2715900,10.464900970458984
1704816465.9086137,2716500,9.609424591064453
1704816469.6893926,2716900,10.976515769958496
1704816470.690754,2717000,11.193033218383789
1704816580.589765,2728500,11.224066734313965
1704816632.987907,2734000,10.529131889343262
1704816747.3939018,2746000,10.115385055541992
1704816800.67831,2751600,10.06611442565918
1704816893.9958858,2761400,11.660700798034668
1704816903.7940135,2762400,12.421676635742188
1704816910.406927,2763100,10.596031188964844
1704816927.4895074,2764900,11.281901359558105
1704816981.8147132,2770600,10.582149505615234
1704817024.1795294,2775000,12.0175199508667
1704817105.5713303,2783600,11.246935844421387
1704817192.1935427,2792700,9.250643730163574
1704817194.2008648,2792900,9.288813591003418
1704817224.6360106,2796100,9.352751731872559
1704817241.7997704,2797900,10.2386474609375
1704817512.3808718,2826200,11.637922286987305
1704817537.0047019,2828800,10.562097549438477
1704817579.2775,2833200,12.055087089538574
1704817631.710543,2838700,9.731738090515137
1704817691.1996331,2844900,11.051637649536133
1704817703.5963306,2846200,13.682533264160156
1704817791.2245727,2855400,11.06604290008545
1704817818.8060217,2858300,11.433330535888672
1704817855.9134462,2862200,13.693428039550781
1704818123.3916535,2890200,11.282206535339355
1704818198.8814964,2898100,10.79367733001709
1704818223.6081822,2900700,11.86579704284668
1704818244.7223446,2902900,11.279513359069824
1704818262.8985322,2904800,12.721087455749512
1704818286.5631924,2907300,12.019163131713867
1704818301.676494,2908900,9.922515869140625
1704818313.0090885,2910100,10.421852111816406
1704818353.9170837,2914400,11.361507415771484
1704818419.403628,2921200,11.931243896484375
1704818478.588943,2927400,11.100736618041992
1704818677.1150396,2948200,12.710834503173828
1704818683.8217156,2948900,10.475933074951172
1704818692.5770583,2949800,14.113784790039062
1704818740.3946142,2954800,13.14652156829834
1704818743.4012165,2955100,10.88856029510498
1704818763.6991818,2957200,12.30185604095459
1704818793.3057897,2960300,11.759468078613281
1704818811.2983916,2962200,11.587606430053711
1704818940.399212,2975800,12.356977462768555
1704819017.1796126,2983900,10.50599193572998
1704819018.0761933,2984000,11.934974670410156
1704819050.588541,2987400,12.986620903015137
1704819181.2958114,3001100,11.394571304321289
1704819186.0942485,3001600,13.662860870361328
1704819210.7857835,3004200,14.527471542358398
1704819254.497772,3008800,13.705973625183105
1704819268.8034468,3010300,11.935775756835938
1704819346.6844928,3018500,11.5109281539917
1704819387.4015775,3022800,11.833049774169922
1704819412.0183864,3025400,12.979848861694336
1704819450.9753995,3029500,10.627373695373535
1704819492.1867476,3033800,12.14149284362793
1704819617.485141,3047000,15.293498039245605
1704819624.087413,3047700,12.61077880859375
1704819627.8692863,3048100,12.19555950164795
1704819725.583068,3058300,12.331451416015625
1704819763.98725,3062300,11.916563987731934
1704819853.5833623,3071700,13.528300285339355
1704819866.989044,3073100,12.535201072692871
1704819884.1877058,3074900,10.474130630493164
1704819924.3962917,3079100,13.225364685058594
1704820184.010444,3106300,10.691576957702637
1704820234.388487,3111600,11.659701347351074
1704820346.9961522,3123500,10.37161636352539
1704820519.8746715,3141700,10.87717342376709
1704820555.0957162,3145400,10.274394989013672
1704820644.688675,3154800,11.709419250488281
1704820795.7883327,3170700,10.27676773071289
1704820820.7787764,3173300,10.168773651123047
1704820859.2959182,3177300,10.134997367858887
1704820902.777388,3181900,11.025735855102539
1704820964.3627944,3188400,12.396368026733398
1704820971.0785162,3189100,10.148493766784668
1704820978.601478,3189900,10.920729637145996
1704821024.164332,3194700,9.562564849853516
1704821032.8235638,3195600,10.834430694580078
1704821089.595498,3201500,10.949859619140625
1704821101.979829,3202800,12.715583801269531
1704821240.594308,3217300,10.648260116577148
1704821251.9096115,3218500,9.669711112976074
1704821283.4878323,3221800,10.555746078491211
1704821323.2840552,3226000,11.456808090209961
1704821385.3726346,3232500,10.076568603515625
1704821456.29516,3239900,9.306243896484375
1704821500.8972914,3244600,11.753194808959961
1704821562.8954465,3251100,10.083120346069336
1704821590.52386,3254000,11.780879020690918
1704821602.7931054,3255300,10.126775741577148
1704821668.5838342,3262200,10.249178886413574
1704821671.2987695,3262500,10.29903793334961
1704821712.4860823,3266800,12.091078758239746
1704821759.1849947,3271700,11.096538543701172
1704821812.5652087,3277300,11.110751152038574
1704821938.6004639,3290500,10.111778259277344
1704821946.177903,3291300,10.869738578796387
1704821952.8912222,3292000,11.518195152282715
1704822041.6993165,3301300,9.986567497253418
1704822053.0144222,3302500,11.671346664428711
1704822071.9832313,3304500,10.558294296264648
1704822180.5817263,3315900,11.17548942565918
1704822184.3851016,3316300,10.301165580749512
1704822210.2256498,3319000,11.7352294921875
1704822212.1988251,3319200,13.158724784851074
1704822298.774506,3328200,12.954647064208984
1704822365.377949,3335200,13.980868339538574
1704822391.1823232,3337900,9.844252586364746
1704822397.599616,3338600,10.717028617858887
1704822400.4889824,3338900,10.882560729980469
1704822424.1737847,3341400,12.055389404296875
1704822553.688821,3355000,11.265218734741211
1704822641.7064474,3364200,10.358596801757812
1704822648.5743058,3364900,9.487048149108887
1704822734.1809719,3373900,10.354443550109863
1704822742.801138,3374800,11.790812492370605
1704822754.2188191,3376000,9.271478652954102
1704822772.29346,3377900,10.550731658935547
1704822788.494597,3379600,10.545602798461914
1704822839.4788032,3385000,12.403239250183105
1704822850.9788358,3386200,12.234779357910156
1704822874.7688057,3388700,11.587547302246094
1704822909.9714482,3392400,10.737849235534668
1704822964.8970654,3398200,13.440624237060547
1704823008.8916652,3402800,12.236440658569336
1704823026.86689,3404700,10.916094779968262
1704823033.59548,3405400,12.418210983276367
